longitude,latitude,year,tp
22.0,58.099998474121094,2016,
22.0,58.099998474121094,2017,
22.0,58.099998474121094,2018,
22.0,58.099998474121094,2019,
22.0,58.099998474121094,2020,
22.0,58.0,2016,
22.0,58.0,2017,
22.0,58.0,2018,
22.0,58.0,2019,
22.0,58.0,2020,
22.0,57.900001525878906,2016,
22.0,57.900001525878906,2017,
22.0,57.900001525878906,2018,
22.0,57.900001525878906,2019,
22.0,57.900001525878906,2020,
22.0,57.79999923706055,2016,
22.0,57.79999923706055,2017,
22.0,57.79999923706055,2018,
22.0,57.79999923706055,2019,
22.0,57.79999923706055,2020,
22.0,57.70000076293945,2016,
22.0,57.70000076293945,2017,
22.0,57.70000076293945,2018,
22.0,57.70000076293945,2019,
22.0,57.70000076293945,2020,
22.0,57.599998474121094,2016,677.03754
22.0,57.599998474121094,2017,822.11115
22.0,57.599998474121094,2018,597.86084
22.0,57.599998474121094,2019,816.7281
22.0,57.599998474121094,2020,723.3161
22.0,57.5,2016,693.3034
22.0,57.5,2017,813.14264
22.0,57.5,2018,568.12006
22.0,57.5,2019,804.797
22.0,57.5,2020,706.279
22.0,57.400001525878906,2016,710.74506
22.0,57.400001525878906,2017,834.3714
22.0,57.400001525878906,2018,569.08496
22.0,57.400001525878906,2019,802.6301
22.0,57.400001525878906,2020,697.20074
22.0,57.29999923706055,2016,728.0409
22.0,57.29999923706055,2017,859.13983
22.0,57.29999923706055,2018,574.79114
22.0,57.29999923706055,2019,802.00165
22.0,57.29999923706055,2020,736.6294
22.0,57.20000076293945,2016,746.1711
22.0,57.20000076293945,2017,886.05365
22.0,57.20000076293945,2018,582.0298
22.0,57.20000076293945,2019,802.8661
22.0,57.20000076293945,2020,774.8773
22.0,57.099998474121094,2016,728.176
22.0,57.099998474121094,2017,858.68243
22.0,57.099998474121094,2018,567.158
22.0,57.099998474121094,2019,764.606
22.0,57.099998474121094,2020,741.23364
22.0,57.0,2016,713.8414
22.0,57.0,2017,833.9481
22.0,57.0,2018,554.1685
22.0,57.0,2019,732.138
22.0,57.0,2020,718.9156
22.100000381469727,60.0,2016,
22.100000381469727,60.0,2017,
22.100000381469727,60.0,2018,
22.100000381469727,60.0,2019,
22.100000381469727,60.0,2020,
22.100000381469727,59.900001525878906,2016,
22.100000381469727,59.900001525878906,2017,
22.100000381469727,59.900001525878906,2018,
22.100000381469727,59.900001525878906,2019,
22.100000381469727,59.900001525878906,2020,
22.100000381469727,59.79999923706055,2016,
22.100000381469727,59.79999923706055,2017,
22.100000381469727,59.79999923706055,2018,
22.100000381469727,59.79999923706055,2019,
22.100000381469727,59.79999923706055,2020,
22.100000381469727,59.70000076293945,2016,
22.100000381469727,59.70000076293945,2017,
22.100000381469727,59.70000076293945,2018,
22.100000381469727,59.70000076293945,2019,
22.100000381469727,59.70000076293945,2020,
22.100000381469727,59.599998474121094,2016,
22.100000381469727,59.599998474121094,2017,
22.100000381469727,59.599998474121094,2018,
22.100000381469727,59.599998474121094,2019,
22.100000381469727,59.599998474121094,2020,
22.100000381469727,59.5,2016,
22.100000381469727,59.5,2017,
22.100000381469727,59.5,2018,
22.100000381469727,59.5,2019,
22.100000381469727,59.5,2020,
22.100000381469727,59.400001525878906,2016,
22.100000381469727,59.400001525878906,2017,
22.100000381469727,59.400001525878906,2018,
22.100000381469727,59.400001525878906,2019,
22.100000381469727,59.400001525878906,2020,
22.100000381469727,59.29999923706055,2016,
22.100000381469727,59.29999923706055,2017,
22.100000381469727,59.29999923706055,2018,
22.100000381469727,59.29999923706055,2019,
22.100000381469727,59.29999923706055,2020,
22.100000381469727,59.20000076293945,2016,
22.100000381469727,59.20000076293945,2017,
22.100000381469727,59.20000076293945,2018,
22.100000381469727,59.20000076293945,2019,
22.100000381469727,59.20000076293945,2020,
22.100000381469727,59.099998474121094,2016,
22.100000381469727,59.099998474121094,2017,
22.100000381469727,59.099998474121094,2018,
22.100000381469727,59.099998474121094,2019,
22.100000381469727,59.099998474121094,2020,
22.100000381469727,59.0,2016,
22.100000381469727,59.0,2017,
22.100000381469727,59.0,2018,
22.100000381469727,59.0,2019,
22.100000381469727,59.0,2020,
22.100000381469727,58.900001525878906,2016,
22.100000381469727,58.900001525878906,2017,
22.100000381469727,58.900001525878906,2018,
22.100000381469727,58.900001525878906,2019,
22.100000381469727,58.900001525878906,2020,
22.100000381469727,58.79999923706055,2016,
22.100000381469727,58.79999923706055,2017,
22.100000381469727,58.79999923706055,2018,
22.100000381469727,58.79999923706055,2019,
22.100000381469727,58.79999923706055,2020,
22.100000381469727,58.70000076293945,2016,
22.100000381469727,58.70000076293945,2017,
22.100000381469727,58.70000076293945,2018,
22.100000381469727,58.70000076293945,2019,
22.100000381469727,58.70000076293945,2020,
22.100000381469727,58.599998474121094,2016,
22.100000381469727,58.599998474121094,2017,
22.100000381469727,58.599998474121094,2018,
22.100000381469727,58.599998474121094,2019,
22.100000381469727,58.599998474121094,2020,
22.100000381469727,58.5,2016,
22.100000381469727,58.5,2017,
22.100000381469727,58.5,2018,
22.100000381469727,58.5,2019,
22.100000381469727,58.5,2020,
22.100000381469727,58.400001525878906,2016,571.7791
22.100000381469727,58.400001525878906,2017,735.35535
22.100000381469727,58.400001525878906,2018,610.2384
22.100000381469727,58.400001525878906,2019,757.24304
22.100000381469727,58.400001525878906,2020,704.633
22.100000381469727,58.29999923706055,2016,543.5873
22.100000381469727,58.29999923706055,2017,697.5347
22.100000381469727,58.29999923706055,2018,558.2303
22.100000381469727,58.29999923706055,2019,710.7661
22.100000381469727,58.29999923706055,2020,655.79846
22.100000381469727,58.20000076293945,2016,
22.100000381469727,58.20000076293945,2017,
22.100000381469727,58.20000076293945,2018,
22.100000381469727,58.20000076293945,2019,
22.100000381469727,58.20000076293945,2020,
22.100000381469727,58.099998474121094,2016,
22.100000381469727,58.099998474121094,2017,
22.100000381469727,58.099998474121094,2018,
22.100000381469727,58.099998474121094,2019,
22.100000381469727,58.099998474121094,2020,
22.100000381469727,58.0,2016,621.1414
22.100000381469727,58.0,2017,852.3856
22.100000381469727,58.0,2018,651.5421
22.100000381469727,58.0,2019,818.8008
22.100000381469727,58.0,2020,800.8642
22.100000381469727,57.900001525878906,2016,
22.100000381469727,57.900001525878906,2017,
22.100000381469727,57.900001525878906,2018,
22.100000381469727,57.900001525878906,2019,
22.100000381469727,57.900001525878906,2020,
22.100000381469727,57.79999923706055,2016,
22.100000381469727,57.79999923706055,2017,
22.100000381469727,57.79999923706055,2018,
22.100000381469727,57.79999923706055,2019,
22.100000381469727,57.79999923706055,2020,
22.100000381469727,57.70000076293945,2016,
22.100000381469727,57.70000076293945,2017,
22.100000381469727,57.70000076293945,2018,
22.100000381469727,57.70000076293945,2019,
22.100000381469727,57.70000076293945,2020,
22.100000381469727,57.599998474121094,2016,676.5972
22.100000381469727,57.599998474121094,2017,818.7239
22.100000381469727,57.599998474121094,2018,594.9954
22.100000381469727,57.599998474121094,2019,813.6515
22.100000381469727,57.599998474121094,2020,723.2766
22.100000381469727,57.5,2016,689.3202
22.100000381469727,57.5,2017,795.9356
22.100000381469727,57.5,2018,552.7372
22.100000381469727,57.5,2019,788.89966
22.100000381469727,57.5,2020,692.9546
22.100000381469727,57.400001525878906,2016,707.2889
22.100000381469727,57.400001525878906,2017,811.59406
22.100000381469727,57.400001525878906,2018,548.6334
22.100000381469727,57.400001525878906,2019,784.9765
22.100000381469727,57.400001525878906,2020,694.9212
22.100000381469727,57.29999923706055,2016,726.0484
22.100000381469727,57.29999923706055,2017,839.8551
22.100000381469727,57.29999923706055,2018,557.9966
22.100000381469727,57.29999923706055,2019,787.14764
22.100000381469727,57.29999923706055,2020,730.13525
22.100000381469727,57.20000076293945,2016,742.8809
22.100000381469727,57.20000076293945,2017,867.06195
22.100000381469727,57.20000076293945,2018,567.5993
22.100000381469727,57.20000076293945,2019,787.54663
22.100000381469727,57.20000076293945,2020,759.07214
22.100000381469727,57.099998474121094,2016,735.9177
22.100000381469727,57.099998474121094,2017,853.41
22.100000381469727,57.099998474121094,2018,559.25916
22.100000381469727,57.099998474121094,2019,761.2449
22.100000381469727,57.099998474121094,2020,737.79395
22.100000381469727,57.0,2016,725.9496
22.100000381469727,57.0,2017,834.0796
22.100000381469727,57.0,2018,548.3426
22.100000381469727,57.0,2019,731.0735
22.100000381469727,57.0,2020,716.68604
22.200000762939453,60.0,2016,
22.200000762939453,60.0,2017,
22.200000762939453,60.0,2018,
22.200000762939453,60.0,2019,
22.200000762939453,60.0,2020,
22.200000762939453,59.900001525878906,2016,
22.200000762939453,59.900001525878906,2017,
22.200000762939453,59.900001525878906,2018,
22.200000762939453,59.900001525878906,2019,
22.200000762939453,59.900001525878906,2020,
22.200000762939453,59.79999923706055,2016,
22.200000762939453,59.79999923706055,2017,
22.200000762939453,59.79999923706055,2018,
22.200000762939453,59.79999923706055,2019,
22.200000762939453,59.79999923706055,2020,
22.200000762939453,59.70000076293945,2016,
22.200000762939453,59.70000076293945,2017,
22.200000762939453,59.70000076293945,2018,
22.200000762939453,59.70000076293945,2019,
22.200000762939453,59.70000076293945,2020,
22.200000762939453,59.599998474121094,2016,
22.200000762939453,59.599998474121094,2017,
22.200000762939453,59.599998474121094,2018,
22.200000762939453,59.599998474121094,2019,
22.200000762939453,59.599998474121094,2020,
22.200000762939453,59.5,2016,
22.200000762939453,59.5,2017,
22.200000762939453,59.5,2018,
22.200000762939453,59.5,2019,
22.200000762939453,59.5,2020,
22.200000762939453,59.400001525878906,2016,
22.200000762939453,59.400001525878906,2017,
22.200000762939453,59.400001525878906,2018,
22.200000762939453,59.400001525878906,2019,
22.200000762939453,59.400001525878906,2020,
22.200000762939453,59.29999923706055,2016,
22.200000762939453,59.29999923706055,2017,
22.200000762939453,59.29999923706055,2018,
22.200000762939453,59.29999923706055,2019,
22.200000762939453,59.29999923706055,2020,
22.200000762939453,59.20000076293945,2016,
22.200000762939453,59.20000076293945,2017,
22.200000762939453,59.20000076293945,2018,
22.200000762939453,59.20000076293945,2019,
22.200000762939453,59.20000076293945,2020,
22.200000762939453,59.099998474121094,2016,
22.200000762939453,59.099998474121094,2017,
22.200000762939453,59.099998474121094,2018,
22.200000762939453,59.099998474121094,2019,
22.200000762939453,59.099998474121094,2020,
22.200000762939453,59.0,2016,
22.200000762939453,59.0,2017,
22.200000762939453,59.0,2018,
22.200000762939453,59.0,2019,
22.200000762939453,59.0,2020,
22.200000762939453,58.900001525878906,2016,
22.200000762939453,58.900001525878906,2017,
22.200000762939453,58.900001525878906,2018,
22.200000762939453,58.900001525878906,2019,
22.200000762939453,58.900001525878906,2020,
22.200000762939453,58.79999923706055,2016,
22.200000762939453,58.79999923706055,2017,
22.200000762939453,58.79999923706055,2018,
22.200000762939453,58.79999923706055,2019,
22.200000762939453,58.79999923706055,2020,
22.200000762939453,58.70000076293945,2016,
22.200000762939453,58.70000076293945,2017,
22.200000762939453,58.70000076293945,2018,
22.200000762939453,58.70000076293945,2019,
22.200000762939453,58.70000076293945,2020,
22.200000762939453,58.599998474121094,2016,
22.200000762939453,58.599998474121094,2017,
22.200000762939453,58.599998474121094,2018,
22.200000762939453,58.599998474121094,2019,
22.200000762939453,58.599998474121094,2020,
22.200000762939453,58.5,2016,
22.200000762939453,58.5,2017,
22.200000762939453,58.5,2018,
22.200000762939453,58.5,2019,
22.200000762939453,58.5,2020,
22.200000762939453,58.400001525878906,2016,568.0728
22.200000762939453,58.400001525878906,2017,727.5175
22.200000762939453,58.400001525878906,2018,594.82513
22.200000762939453,58.400001525878906,2019,748.318
22.200000762939453,58.400001525878906,2020,704.648
22.200000762939453,58.29999923706055,2016,543.49335
22.200000762939453,58.29999923706055,2017,692.22845
22.200000762939453,58.29999923706055,2018,549.86566
22.200000762939453,58.29999923706055,2019,707.2673
22.200000762939453,58.29999923706055,2020,653.53656
22.200000762939453,58.20000076293945,2016,570.0122
22.200000762939453,58.20000076293945,2017,749.62274
22.200000762939453,58.20000076293945,2018,583.7149
22.200000762939453,58.20000076293945,2019,741.3945
22.200000762939453,58.20000076293945,2020,711.6861
22.200000762939453,58.099998474121094,2016,
22.200000762939453,58.099998474121094,2017,
22.200000762939453,58.099998474121094,2018,
22.200000762939453,58.099998474121094,2019,
22.200000762939453,58.099998474121094,2020,
22.200000762939453,58.0,2016,617.1596
22.200000762939453,58.0,2017,851.0123
22.200000762939453,58.0,2018,648.6895
22.200000762939453,58.0,2019,812.4716
22.200000762939453,58.0,2020,804.09546
22.200000762939453,57.900001525878906,2016,
22.200000762939453,57.900001525878906,2017,
22.200000762939453,57.900001525878906,2018,
22.200000762939453,57.900001525878906,2019,
22.200000762939453,57.900001525878906,2020,
22.200000762939453,57.79999923706055,2016,
22.200000762939453,57.79999923706055,2017,
22.200000762939453,57.79999923706055,2018,
22.200000762939453,57.79999923706055,2019,
22.200000762939453,57.79999923706055,2020,
22.200000762939453,57.70000076293945,2016,673.7757
22.200000762939453,57.70000076293945,2017,818.30414
22.200000762939453,57.70000076293945,2018,605.5192
22.200000762939453,57.70000076293945,2019,822.10645
22.200000762939453,57.70000076293945,2020,745.2297
22.200000762939453,57.599998474121094,2016,678.2141
22.200000762939453,57.599998474121094,2017,809.19745
22.200000762939453,57.599998474121094,2018,584.1148
22.200000762939453,57.599998474121094,2019,805.94385
22.200000762939453,57.599998474121094,2020,724.28656
22.200000762939453,57.5,2016,688.69556
22.200000762939453,57.5,2017,786.0799
22.200000762939453,57.5,2018,542.58453
22.200000762939453,57.5,2019,778.8105
22.200000762939453,57.5,2020,687.6908
22.200000762939453,57.400001525878906,2016,703.4967
22.200000762939453,57.400001525878906,2017,796.23676
22.200000762939453,57.400001525878906,2018,535.6799
22.200000762939453,57.400001525878906,2019,770.1621
22.200000762939453,57.400001525878906,2020,684.1995
22.200000762939453,57.29999923706055,2016,720.2395
22.200000762939453,57.29999923706055,2017,820.7181
22.200000762939453,57.29999923706055,2018,543.7194
22.200000762939453,57.29999923706055,2019,769.6973
22.200000762939453,57.29999923706055,2020,707.97144
22.200000762939453,57.20000076293945,2016,737.05054
22.200000762939453,57.20000076293945,2017,845.3191
22.200000762939453,57.20000076293945,2018,551.8658
22.200000762939453,57.20000076293945,2019,769.32733
22.200000762939453,57.20000076293945,2020,739.32855
22.200000762939453,57.099998474121094,2016,738.22766
22.200000762939453,57.099998474121094,2017,841.69116
22.200000762939453,57.099998474121094,2018,547.8457
22.200000762939453,57.099998474121094,2019,749.8281
22.200000762939453,57.099998474121094,2020,717.57935
22.200000762939453,57.0,2016,735.7901
22.200000762939453,57.0,2017,832.3173
22.200000762939453,57.0,2018,541.2598
22.200000762939453,57.0,2019,726.38245
22.200000762939453,57.0,2020,703.5165
22.299999237060547,60.0,2016,
22.299999237060547,60.0,2017,
22.299999237060547,60.0,2018,
22.299999237060547,60.0,2019,
22.299999237060547,60.0,2020,
22.299999237060547,59.900001525878906,2016,
22.299999237060547,59.900001525878906,2017,
22.299999237060547,59.900001525878906,2018,
22.299999237060547,59.900001525878906,2019,
22.299999237060547,59.900001525878906,2020,
22.299999237060547,59.79999923706055,2016,
22.299999237060547,59.79999923706055,2017,
22.299999237060547,59.79999923706055,2018,
22.299999237060547,59.79999923706055,2019,
22.299999237060547,59.79999923706055,2020,
22.299999237060547,59.70000076293945,2016,
22.299999237060547,59.70000076293945,2017,
22.299999237060547,59.70000076293945,2018,
22.299999237060547,59.70000076293945,2019,
22.299999237060547,59.70000076293945,2020,
22.299999237060547,59.599998474121094,2016,
22.299999237060547,59.599998474121094,2017,
22.299999237060547,59.599998474121094,2018,
22.299999237060547,59.599998474121094,2019,
22.299999237060547,59.599998474121094,2020,
22.299999237060547,59.5,2016,
22.299999237060547,59.5,2017,
22.299999237060547,59.5,2018,
22.299999237060547,59.5,2019,
22.299999237060547,59.5,2020,
22.299999237060547,59.400001525878906,2016,
22.299999237060547,59.400001525878906,2017,
22.299999237060547,59.400001525878906,2018,
22.299999237060547,59.400001525878906,2019,
22.299999237060547,59.400001525878906,2020,
22.299999237060547,59.29999923706055,2016,
22.299999237060547,59.29999923706055,2017,
22.299999237060547,59.29999923706055,2018,
22.299999237060547,59.29999923706055,2019,
22.299999237060547,59.29999923706055,2020,
22.299999237060547,59.20000076293945,2016,
22.299999237060547,59.20000076293945,2017,
22.299999237060547,59.20000076293945,2018,
22.299999237060547,59.20000076293945,2019,
22.299999237060547,59.20000076293945,2020,
22.299999237060547,59.099998474121094,2016,
22.299999237060547,59.099998474121094,2017,
22.299999237060547,59.099998474121094,2018,
22.299999237060547,59.099998474121094,2019,
22.299999237060547,59.099998474121094,2020,
22.299999237060547,59.0,2016,
22.299999237060547,59.0,2017,
22.299999237060547,59.0,2018,
22.299999237060547,59.0,2019,
22.299999237060547,59.0,2020,
22.299999237060547,58.900001525878906,2016,
22.299999237060547,58.900001525878906,2017,
22.299999237060547,58.900001525878906,2018,
22.299999237060547,58.900001525878906,2019,
22.299999237060547,58.900001525878906,2020,
22.299999237060547,58.79999923706055,2016,
22.299999237060547,58.79999923706055,2017,
22.299999237060547,58.79999923706055,2018,
22.299999237060547,58.79999923706055,2019,
22.299999237060547,58.79999923706055,2020,
22.299999237060547,58.70000076293945,2016,
22.299999237060547,58.70000076293945,2017,
22.299999237060547,58.70000076293945,2018,
22.299999237060547,58.70000076293945,2019,
22.299999237060547,58.70000076293945,2020,
22.299999237060547,58.599998474121094,2016,
22.299999237060547,58.599998474121094,2017,
22.299999237060547,58.599998474121094,2018,
22.299999237060547,58.599998474121094,2019,
22.299999237060547,58.599998474121094,2020,
22.299999237060547,58.5,2016,590.1541
22.299999237060547,58.5,2017,761.4217
22.299999237060547,58.5,2018,625.1645
22.299999237060547,58.5,2019,780.1165
22.299999237060547,58.5,2020,740.03186
22.299999237060547,58.400001525878906,2016,565.2847
22.299999237060547,58.400001525878906,2017,720.7872
22.299999237060547,58.400001525878906,2018,580.9713
22.299999237060547,58.400001525878906,2019,740.8927
22.299999237060547,58.400001525878906,2020,702.15063
22.299999237060547,58.29999923706055,2016,546.3539
22.299999237060547,58.29999923706055,2017,692.0956
22.299999237060547,58.29999923706055,2018,545.33185
22.299999237060547,58.29999923706055,2019,709.0789
22.299999237060547,58.29999923706055,2020,653.6071
22.299999237060547,58.20000076293945,2016,570.38855
22.299999237060547,58.20000076293945,2017,745.52155
22.299999237060547,58.20000076293945,2018,577.1796
22.299999237060547,58.20000076293945,2019,737.54645
22.299999237060547,58.20000076293945,2020,709.2197
22.299999237060547,58.099998474121094,2016,
22.299999237060547,58.099998474121094,2017,
22.299999237060547,58.099998474121094,2018,
22.299999237060547,58.099998474121094,2019,
22.299999237060547,58.099998474121094,2020,
22.299999237060547,58.0,2016,
22.299999237060547,58.0,2017,
22.299999237060547,58.0,2018,
22.299999237060547,58.0,2019,
22.299999237060547,58.0,2020,
22.299999237060547,57.900001525878906,2016,
22.299999237060547,57.900001525878906,2017,
22.299999237060547,57.900001525878906,2018,
22.299999237060547,57.900001525878906,2019,
22.299999237060547,57.900001525878906,2020,
22.299999237060547,57.79999923706055,2016,
22.299999237060547,57.79999923706055,2017,
22.299999237060547,57.79999923706055,2018,
22.299999237060547,57.79999923706055,2019,
22.299999237060547,57.79999923706055,2020,
22.299999237060547,57.70000076293945,2016,673.7757
22.299999237060547,57.70000076293945,2017,818.30414
22.299999237060547,57.70000076293945,2018,605.5192
22.299999237060547,57.70000076293945,2019,822.10645
22.299999237060547,57.70000076293945,2020,745.2297
22.299999237060547,57.599998474121094,2016,679.3243
22.299999237060547,57.599998474121094,2017,799.6256
22.299999237060547,57.599998474121094,2018,573.4222
22.299999237060547,57.599998474121094,2019,797.70105
22.299999237060547,57.599998474121094,2020,719.4177
22.299999237060547,57.5,2016,686.6401
22.299999237060547,57.5,2017,775.99414
22.299999237060547,57.5,2018,532.90485
22.299999237060547,57.5,2019,767.1196
22.299999237060547,57.5,2020,676.5019
22.299999237060547,57.400001525878906,2016,699.6369
22.299999237060547,57.400001525878906,2017,782.0969
22.299999237060547,57.400001525878906,2018,523.973
22.299999237060547,57.400001525878906,2019,755.824
22.299999237060547,57.400001525878906,2020,672.2106
22.299999237060547,57.29999923706055,2016,713.9553
22.299999237060547,57.29999923706055,2017,800.3393
22.299999237060547,57.29999923706055,2018,528.814
22.299999237060547,57.29999923706055,2019,751.5181
22.299999237060547,57.29999923706055,2020,686.57324
22.299999237060547,57.20000076293945,2016,728.71814
22.299999237060547,57.20000076293945,2017,819.6626
22.299999237060547,57.20000076293945,2018,534.2273
22.299999237060547,57.20000076293945,2019,747.83704
22.299999237060547,57.20000076293945,2020,716.7938
22.299999237060547,57.099998474121094,2016,736.8076
22.299999237060547,57.099998474121094,2017,825.1008
22.299999237060547,57.099998474121094,2018,534.19116
22.299999237060547,57.099998474121094,2019,734.7231
22.299999237060547,57.099998474121094,2020,695.65607
22.299999237060547,57.0,2016,745.7161
22.299999237060547,57.0,2017,830.65234
22.299999237060547,57.0,2018,534.2743
22.299999237060547,57.0,2019,721.77185
22.299999237060547,57.0,2020,699.49976
22.399999618530273,60.0,2016,
22.399999618530273,60.0,2017,
22.399999618530273,60.0,2018,
22.399999618530273,60.0,2019,
22.399999618530273,60.0,2020,
22.399999618530273,59.900001525878906,2016,
22.399999618530273,59.900001525878906,2017,
22.399999618530273,59.900001525878906,2018,
22.399999618530273,59.900001525878906,2019,
22.399999618530273,59.900001525878906,2020,
22.399999618530273,59.79999923706055,2016,
22.399999618530273,59.79999923706055,2017,
22.399999618530273,59.79999923706055,2018,
22.399999618530273,59.79999923706055,2019,
22.399999618530273,59.79999923706055,2020,
22.399999618530273,59.70000076293945,2016,
22.399999618530273,59.70000076293945,2017,
22.399999618530273,59.70000076293945,2018,
22.399999618530273,59.70000076293945,2019,
22.399999618530273,59.70000076293945,2020,
22.399999618530273,59.599998474121094,2016,
22.399999618530273,59.599998474121094,2017,
22.399999618530273,59.599998474121094,2018,
22.399999618530273,59.599998474121094,2019,
22.399999618530273,59.599998474121094,2020,
22.399999618530273,59.5,2016,
22.399999618530273,59.5,2017,
22.399999618530273,59.5,2018,
22.399999618530273,59.5,2019,
22.399999618530273,59.5,2020,
22.399999618530273,59.400001525878906,2016,
22.399999618530273,59.400001525878906,2017,
22.399999618530273,59.400001525878906,2018,
22.399999618530273,59.400001525878906,2019,
22.399999618530273,59.400001525878906,2020,
22.399999618530273,59.29999923706055,2016,
22.399999618530273,59.29999923706055,2017,
22.399999618530273,59.29999923706055,2018,
22.399999618530273,59.29999923706055,2019,
22.399999618530273,59.29999923706055,2020,
22.399999618530273,59.20000076293945,2016,
22.399999618530273,59.20000076293945,2017,
22.399999618530273,59.20000076293945,2018,
22.399999618530273,59.20000076293945,2019,
22.399999618530273,59.20000076293945,2020,
22.399999618530273,59.099998474121094,2016,
22.399999618530273,59.099998474121094,2017,
22.399999618530273,59.099998474121094,2018,
22.399999618530273,59.099998474121094,2019,
22.399999618530273,59.099998474121094,2020,
22.399999618530273,59.0,2016,
22.399999618530273,59.0,2017,
22.399999618530273,59.0,2018,
22.399999618530273,59.0,2019,
22.399999618530273,59.0,2020,
22.399999618530273,58.900001525878906,2016,
22.399999618530273,58.900001525878906,2017,
22.399999618530273,58.900001525878906,2018,
22.399999618530273,58.900001525878906,2019,
22.399999618530273,58.900001525878906,2020,
22.399999618530273,58.79999923706055,2016,
22.399999618530273,58.79999923706055,2017,
22.399999618530273,58.79999923706055,2018,
22.399999618530273,58.79999923706055,2019,
22.399999618530273,58.79999923706055,2020,
22.399999618530273,58.70000076293945,2016,
22.399999618530273,58.70000076293945,2017,
22.399999618530273,58.70000076293945,2018,
22.399999618530273,58.70000076293945,2019,
22.399999618530273,58.70000076293945,2020,
22.399999618530273,58.599998474121094,2016,
22.399999618530273,58.599998474121094,2017,
22.399999618530273,58.599998474121094,2018,
22.399999618530273,58.599998474121094,2019,
22.399999618530273,58.599998474121094,2020,
22.399999618530273,58.5,2016,580.6572
22.399999618530273,58.5,2017,746.79004
22.399999618530273,58.5,2018,600.2163
22.399999618530273,58.5,2019,761.696
22.399999618530273,58.5,2020,714.4032
22.399999618530273,58.400001525878906,2016,561.4988
22.399999618530273,58.400001525878906,2017,712.8556
22.399999618530273,58.400001525878906,2018,565.41833
22.399999618530273,58.400001525878906,2019,731.8182
22.399999618530273,58.400001525878906,2020,691.35345
22.399999618530273,58.29999923706055,2016,550.0755
22.399999618530273,58.29999923706055,2017,692.8194
22.399999618530273,58.29999923706055,2018,541.2551
22.399999618530273,58.29999923706055,2019,709.6954
22.399999618530273,58.29999923706055,2020,655.19653
22.399999618530273,58.20000076293945,2016,
22.399999618530273,58.20000076293945,2017,
22.399999618530273,58.20000076293945,2018,
22.399999618530273,58.20000076293945,2019,
22.399999618530273,58.20000076293945,2020,
22.399999618530273,58.099998474121094,2016,
22.399999618530273,58.099998474121094,2017,
22.399999618530273,58.099998474121094,2018,
22.399999618530273,58.099998474121094,2019,
22.399999618530273,58.099998474121094,2020,
22.399999618530273,58.0,2016,
22.399999618530273,58.0,2017,
22.399999618530273,58.0,2018,
22.399999618530273,58.0,2019,
22.399999618530273,58.0,2020,
22.399999618530273,57.900001525878906,2016,
22.399999618530273,57.900001525878906,2017,
22.399999618530273,57.900001525878906,2018,
22.399999618530273,57.900001525878906,2019,
22.399999618530273,57.900001525878906,2020,
22.399999618530273,57.79999923706055,2016,
22.399999618530273,57.79999923706055,2017,
22.399999618530273,57.79999923706055,2018,
22.399999618530273,57.79999923706055,2019,
22.399999618530273,57.79999923706055,2020,
22.399999618530273,57.70000076293945,2016,677.73883
22.399999618530273,57.70000076293945,2017,807.9755
22.399999618530273,57.70000076293945,2018,592.61865
22.399999618530273,57.70000076293945,2019,815.81134
22.399999618530273,57.70000076293945,2020,737.7631
22.399999618530273,57.599998474121094,2016,680.8987
22.399999618530273,57.599998474121094,2017,790.09796
22.399999618530273,57.599998474121094,2018,562.52026
22.399999618530273,57.599998474121094,2019,789.9863
22.399999618530273,57.599998474121094,2020,708.33044
22.399999618530273,57.5,2016,687.50085
22.399999618530273,57.5,2017,768.5933
22.399999618530273,57.5,2018,524.6495
22.399999618530273,57.5,2019,759.12
22.399999618530273,57.5,2020,667.631
22.399999618530273,57.400001525878906,2016,695.9226
22.399999618530273,57.400001525878906,2017,768.149
22.399999618530273,57.400001525878906,2018,512.3772
22.399999618530273,57.400001525878906,2019,741.65027
22.399999618530273,57.400001525878906,2020,661.0098
22.399999618530273,57.29999923706055,2016,708.2677
22.399999618530273,57.29999923706055,2017,781.5693
22.399999618530273,57.29999923706055,2018,514.71295
22.399999618530273,57.29999923706055,2019,734.2896
22.399999618530273,57.29999923706055,2020,673.5134
22.399999618530273,57.20000076293945,2016,721.158
22.399999618530273,57.20000076293945,2017,797.13727
22.399999618530273,57.20000076293945,2018,518.1714
22.399999618530273,57.20000076293945,2019,728.56775
22.399999618530273,57.20000076293945,2020,695.809
22.399999618530273,57.099998474121094,2016,738.34265
22.399999618530273,57.099998474121094,2017,812.3961
22.399999618530273,57.099998474121094,2018,522.2679
22.399999618530273,57.099998474121094,2019,722.37146
22.399999618530273,57.099998474121094,2020,694.2392
22.399999618530273,57.0,2016,754.90045
22.399999618530273,57.0,2017,827.98364
22.399999618530273,57.0,2018,526.8219
22.399999618530273,57.0,2019,716.48773
22.399999618530273,57.0,2020,702.61273
22.5,60.0,2016,
22.5,60.0,2017,
22.5,60.0,2018,
22.5,60.0,2019,
22.5,60.0,2020,
22.5,59.900001525878906,2016,
22.5,59.900001525878906,2017,
22.5,59.900001525878906,2018,
22.5,59.900001525878906,2019,
22.5,59.900001525878906,2020,
22.5,59.79999923706055,2016,
22.5,59.79999923706055,2017,
22.5,59.79999923706055,2018,
22.5,59.79999923706055,2019,
22.5,59.79999923706055,2020,
